timestamp,location,temperature,dew_point_temperature,relative_humidity,pressure,wind_speed,wind_direction,rainfall,year,month,day,hour,day_of_year,sin_day,cos_day,sin_hour,cos_hour,temp_rolling_7d,press_rolling_7d,rh_rolling_7d,rain_rolling_7d_sum,temp_rolling_30d,press_rolling_30d,rh_rolling_30d,rain_rolling_30d_sum
2024-01-20 09:00:00,Bengaluru,31.0,17.0,43.0,1017.0,2.1,200.0,0.0,2024,1,20,9,20,0.337301,0.941397,0.707107,-0.707107,23.72,1017.45,68.78,0.0,23.33,1017.71,72.3,17.2
2024-01-20 09:30:00,Bengaluru,31.0,17.0,43.0,1016.0,2.1,120.0,0.0,2024,1,20,9,20,0.337301,0.941397,0.707107,-0.707107,23.75,1017.43,68.66,0.0,23.34,1017.71,72.27,17.2
2024-01-20 10:00:00,Bengaluru,30.0,17.0,46.0,1016.0,2.1,130.0,0.0,2024,1,20,10,20,0.337301,0.941397,0.5,-0.866025,23.78,1017.42,68.55,0.0,23.35,1017.71,72.24,17.2
2024-01-20 10:30:00,Bengaluru,30.0,17.0,46.0,1016.0,2.1,140.0,0.0,2024,1,20,10,20,0.337301,0.941397,0.5,-0.866025,23.8,1017.4,68.44,0.0,23.35,1017.71,72.2,17.2
2024-01-20 11:00:00,Bengaluru,29.0,17.0,48.0,1016.0,1.5,130.0,0.0,2024,1,20,11,20,0.337301,0.941397,0.258819,-0.965926,23.82,1017.39,68.35,0.0,23.36,1017.71,72.18,17.2
2024-01-20 11:30:00,Bengaluru,29.0,17.0,48.0,1016.0,2.1,180.0,0.0,2024,1,20,11,20,0.337301,0.941397,0.258819,-0.965926,23.84,1017.37,68.26,0.0,23.37,1017.7,72.15,17.2
2024-01-20 12:00:00,Bengaluru,28.0,16.0,48.0,1016.0,1.0,999.0,0.0,2024,1,20,12,20,0.337301,0.941397,0.0,-1.0,23.85,1017.36,68.18,0.0,23.37,1017.7,72.12,17.2
2024-01-20 12:30:00,Bengaluru,28.0,16.0,48.0,1017.0,1.0,999.0,0.0,2024,1,20,12,20,0.337301,0.941397,0.0,-1.0,23.86,1017.35,68.12,0.0,23.38,1017.7,72.09,17.2
2024-01-20 13:30:00,Bengaluru,26.0,16.0,54.0,1017.0,3.6,110.0,0.0,2024,1,20,13,20,0.337301,0.941397,-0.258819,-0.965926,23.86,1017.33,68.09,0.0,23.38,1017.7,72.07,17.2
2024-01-20 14:00:00,Bengaluru,25.0,16.0,57.0,1018.0,3.1,120.0,0.0,2024,1,20,14,20,0.337301,0.941397,-0.5,-0.866025,23.86,1017.33,68.09,0.0,23.38,1017.7,72.05,17.2
2024-01-20 14:30:00,Bengaluru,24.0,16.0,61.0,1018.0,5.7,100.0,0.0,2024,1,20,14,20,0.337301,0.941397,-0.5,-0.866025,23.85,1017.33,68.1,0.0,23.38,1017.7,72.03,17.2
2024-01-20 15:00:00,Bengaluru,24.0,16.0,61.0,1019.0,3.1,120.0,0.0,2024,1,20,15,20,0.337301,0.941397,-0.707107,-0.707107,23.83,1017.33,68.13,0.0,23.39,1017.7,72.02,17.2
2024-01-20 15:30:00,Bengaluru,23.0,17.0,69.0,1019.0,3.1,120.0,0.0,2024,1,20,15,20,0.337301,0.941397,-0.707107,-0.707107,23.81,1017.33,68.19,0.0,23.39,1017.7,72.02,17.2
2024-01-20 16:00:00,Bengaluru,23.0,17.0,69.0,1019.0,3.6,110.0,0.0,2024,1,20,16,20,0.337301,0.941397,-0.866025,-0.5,23.79,1017.34,68.24,0.0,23.38,1017.7,72.01,17.2
2024-01-20 16:30:00,Bengaluru,22.0,18.0,78.0,1019.0,3.6,100.0,0.0,2024,1,20,16,20,0.337301,0.941397,-0.866025,-0.5,23.77,1017.35,68.33,0.0,23.38,1017.71,72.02,17.2
2024-01-20 17:00:00,Bengaluru,22.0,18.0,78.0,1020.0,3.6,110.0,0.0,2024,1,20,17,20,0.337301,0.941397,-0.965926,-0.258819,23.75,1017.35,68.41,0.0,23.38,1017.71,72.03,17.2
2024-01-20 17:30:00,Bengaluru,22.0,18.0,78.0,1020.0,3.6,100.0,0.0,2024,1,20,17,20,0.337301,0.941397,-0.965926,-0.258819,23.73,1017.36,68.48,0.0,23.38,1017.71,72.04,17.2
2024-01-20 18:00:00,Bengaluru,21.0,18.0,83.0,1019.0,3.1,110.0,0.0,2024,1,20,18,20,0.337301,0.941397,-1.0,-0.0,23.71,1017.37,68.55,0.0,23.38,1017.71,72.05,17.2
2024-01-20 18:30:00,Bengaluru,21.0,18.0,83.0,1019.0,3.1,100.0,0.0,2024,1,20,18,20,0.337301,0.941397,-1.0,-0.0,23.7,1017.37,68.62,0.0,23.37,1017.71,72.06,17.2
2024-01-20 19:00:00,Bengaluru,21.0,18.0,83.0,1019.0,4.1,90.0,0.0,2024,1,20,19,20,0.337301,0.941397,-0.965926,0.258819,23.68,1017.38,68.69,0.0,23.37,1017.72,72.07,17.2
2024-01-20 19:30:00,Bengaluru,21.0,18.0,83.0,1019.0,3.1,100.0,0.0,2024,1,20,19,20,0.337301,0.941397,-0.965926,0.258819,23.67,1017.38,68.74,0.0,23.37,1017.72,72.09,17.2
2024-01-20 20:00:00,Bengaluru,20.0,18.0,88.0,1019.0,2.6,90.0,0.0,2024,1,20,20,20,0.337301,0.941397,-0.866025,0.5,23.65,1017.38,68.82,0.0,23.36,1017.72,72.11,17.2
2024-01-20 20:30:00,Bengaluru,20.0,18.0,88.0,1018.0,2.6,100.0,0.0,2024,1,20,20,20,0.337301,0.941397,-0.866025,0.5,23.64,1017.38,68.88,0.0,23.36,1017.72,72.13,17.2
2024-01-20 21:00:00,Bengaluru,19.0,18.0,94.0,1018.0,2.6,100.0,0.0,2024,1,20,21,20,0.337301,0.941397,-0.707107,0.707107,23.63,1017.37,68.97,0.0,23.36,1017.72,72.15,17.2
2024-01-20 21:30:00,Bengaluru,19.0,18.0,94.0,1018.0,2.6,100.0,0.0,2024,1,20,21,20,0.337301,0.941397,-0.707107,0.707107,23.62,1017.36,69.04,0.0,23.35,1017.72,72.18,17.2
2024-01-20 22:00:00,Bengaluru,19.0,18.0,94.0,1018.0,2.6,110.0,0.0,2024,1,20,22,20,0.337301,0.941397,-0.5,0.866025,23.6,1017.35,69.1,0.0,23.35,1017.72,72.2,17.2
2024-01-20 22:30:00,Bengaluru,19.0,18.0,94.0,1018.0,2.6,90.0,0.0,2024,1,20,22,20,0.337301,0.941397,-0.5,0.866025,23.6,1017.35,69.15,0.0,23.34,1017.72,72.23,17.2
2024-01-20 23:00:00,Bengaluru,19.0,18.0,94.0,1018.0,1.5,120.0,0.0,2024,1,20,23,20,0.337301,0.941397,-0.258819,0.965926,23.59,1017.34,69.2,0.0,23.33,1017.72,72.25,17.2
2024-01-20 23:30:00,Bengaluru,18.0,17.0,94.0,1018.0,1.5,110.0,0.0,2024,1,20,23,20,0.337301,0.941397,-0.258819,0.965926,23.57,1017.33,69.24,0.0,23.33,1017.72,72.28,17.2
2024-01-21 00:00:00,Bengaluru,18.0,17.0,94.0,1018.0,1.5,90.0,0.0,2024,1,21,0,21,0.353445,0.935455,0.0,1.0,23.57,1017.32,69.28,0.0,23.32,1017.72,72.3,17.2
2024-01-21 00:30:00,Bengaluru,18.0,17.0,94.0,1018.0,1.5,100.0,0.0,2024,1,21,0,21,0.353445,0.935455,0.0,1.0,23.56,1017.32,69.31,0.0,23.32,1017.72,72.33,17.2
2024-01-21 01:30:00,Bengaluru,18.0,17.0,94.0,1019.0,2.1,90.0,0.0,2024,1,21,1,21,0.353445,0.935455,0.258819,0.965926,23.55,1017.31,69.34,0.0,23.31,1017.72,72.36,17.2
2024-01-21 02:00:00,Bengaluru,20.0,18.0,88.0,1020.0,2.1,90.0,0.0,2024,1,21,2,21,0.353445,0.935455,0.5,0.866025,23.55,1017.31,69.34,0.0,23.31,1017.73,72.37,17.2
2024-01-21 02:30:00,Bengaluru,21.0,19.0,88.0,1020.0,1.0,999.0,0.0,2024,1,21,2,21,0.353445,0.935455,0.5,0.866025,23.55,1017.31,69.34,0.0,23.3,1017.73,72.39,17.2
2024-01-21 03:00:00,Bengaluru,22.0,19.0,83.0,1021.0,2.1,110.0,0.0,2024,1,21,3,21,0.353445,0.935455,0.707107,0.707107,23.56,1017.32,69.33,0.0,23.3,1017.73,72.4,17.2
2024-01-21 03:30:00,Bengaluru,24.0,18.0,69.0,1021.0,1.5,110.0,0.0,2024,1,21,3,21,0.353445,0.935455,0.707107,0.707107,23.57,1017.32,69.27,0.0,23.3,1017.74,72.4,17.2
2024-01-21 04:00:00,Bengaluru,25.0,17.0,61.0,1021.0,2.6,110.0,0.0,2024,1,21,4,21,0.353445,0.935455,0.866025,0.5,23.59,1017.33,69.19,0.0,23.3,1017.74,72.39,17.2
2024-01-21 04:30:00,Bengaluru,26.0,18.0,61.0,1021.0,3.1,140.0,0.0,2024,1,21,4,21,0.353445,0.935455,0.866025,0.5,23.61,1017.34,69.11,0.0,23.31,1017.74,72.37,17.2
2024-01-21 05:00:00,Bengaluru,27.0,17.0,54.0,1021.0,3.6,110.0,0.0,2024,1,21,5,21,0.353445,0.935455,0.965926,0.258819,23.63,1017.35,69.01,0.0,23.31,1017.75,72.35,17.2
2024-01-21 05:30:00,Bengaluru,27.0,16.0,51.0,1020.0,3.1,140.0,0.0,2024,1,21,5,21,0.353445,0.935455,0.965926,0.258819,23.65,1017.35,68.9,0.0,23.32,1017.75,72.33,17.2
2024-01-21 06:00:00,Bengaluru,28.0,16.0,48.0,1020.0,3.6,100.0,0.0,2024,1,21,6,21,0.353445,0.935455,1.0,0.0,23.68,1017.36,68.76,0.0,23.32,1017.75,72.3,17.2
2024-01-21 06:30:00,Bengaluru,29.0,16.0,45.0,1019.0,2.1,80.0,0.0,2024,1,21,6,21,0.353445,0.935455,1.0,0.0,23.71,1017.36,68.62,0.0,23.33,1017.75,72.27,17.2
2024-01-21 07:00:00,Bengaluru,30.0,16.0,43.0,1019.0,2.1,80.0,0.0,2024,1,21,7,21,0.353445,0.935455,0.965926,-0.258819,23.74,1017.36,68.46,0.0,23.34,1017.76,72.23,17.2
2024-01-21 07:30:00,Bengaluru,30.0,16.0,43.0,1018.0,1.5,150.0,0.0,2024,1,21,7,21,0.353445,0.935455,0.965926,-0.258819,23.78,1017.36,68.31,0.0,23.34,1017.76,72.2,17.2
2024-01-21 08:00:00,Bengaluru,31.0,16.0,40.0,1017.0,2.1,130.0,0.0,2024,1,21,8,21,0.353445,0.935455,0.866025,-0.5,23.81,1017.35,68.15,0.0,23.35,1017.76,72.16,17.2
2024-01-21 08:01:00,Bengaluru,31.0,16.0,40.0,1017.0,2.1,130.0,0.0,2024,1,21,8,21,0.353445,0.935455,0.866025,-0.5,23.85,1017.34,67.99,0.0,23.36,1017.75,72.13,17.2
2024-01-21 08:30:00,Bengaluru,31.0,15.0,38.0,1017.0,1.5,100.0,0.0,2024,1,21,8,21,0.353445,0.935455,0.866025,-0.5,23.88,1017.33,67.82,0.0,23.37,1017.75,72.09,17.2
2024-01-21 09:00:00,Bengaluru,32.0,16.0,38.0,1016.0,3.1,50.0,0.0,2024,1,21,9,21,0.353445,0.935455,0.707107,-0.707107,23.91,1017.32,67.68,0.0,23.38,1017.75,72.05,17.2
2024-01-21 09:30:00,Bengaluru,32.0,16.0,38.0,1016.0,2.6,100.0,0.0,2024,1,21,9,21,0.353445,0.935455,0.707107,-0.707107,23.94,1017.3,67.54,0.0,23.39,1017.75,72.01,17.2
2024-01-21 10:00:00,Bengaluru,32.0,16.0,38.0,1016.0,1.0,999.0,0.0,2024,1,21,10,21,0.353445,0.935455,0.5,-0.866025,23.97,1017.29,67.43,0.0,23.4,1017.75,71.97,17.2
2024-01-21 10:30:00,Bengaluru,32.0,15.0,36.0,1016.0,2.1,250.0,0.0,2024,1,21,10,21,0.353445,0.935455,0.5,-0.866025,23.99,1017.27,67.34,0.0,23.41,1017.75,71.93,17.2
2024-01-21 11:00:00,Bengaluru,32.0,15.0,36.0,1016.0,1.0,999.0,0.0,2024,1,21,11,21,0.353445,0.935455,0.258819,-0.965926,24.01,1017.26,67.25,0.0,23.42,1017.74,71.89,17.2
2024-01-21 11:30:00,Bengaluru,31.0,16.0,40.0,1016.0,1.5,230.0,0.0,2024,1,21,11,21,0.353445,0.935455,0.258819,-0.965926,24.03,1017.25,67.19,0.0,23.43,1017.74,71.85,17.2
2024-01-21 12:00:00,Bengaluru,31.0,16.0,40.0,1016.0,1.0,999.0,0.0,2024,1,21,12,21,0.353445,0.935455,0.0,-1.0,24.04,1017.24,67.15,0.0,23.44,1017.74,71.82,17.2
2024-01-21 12:30:00,Bengaluru,29.0,15.0,43.0,1016.0,1.0,999.0,0.0,2024,1,21,12,21,0.353445,0.935455,0.0,-1.0,24.04,1017.23,67.12,0.0,23.44,1017.74,71.78,17.2
2024-01-21 13:00:00,Bengaluru,27.0,16.0,51.0,1017.0,0.0,999.0,0.0,2024,1,21,13,21,0.353445,0.935455,-0.258819,-0.965926,24.04,1017.22,67.12,0.0,23.45,1017.74,71.76,17.2
2024-01-21 13:30:00,Bengaluru,26.0,15.0,51.0,1017.0,1.0,999.0,0.0,2024,1,21,13,21,0.353445,0.935455,-0.258819,-0.965926,24.03,1017.22,67.13,0.0,23.45,1017.74,71.74,17.2
2024-01-21 14:00:00,Bengaluru,26.0,15.0,51.0,1017.0,2.1,120.0,0.0,2024,1,21,14,21,0.353445,0.935455,-0.5,-0.866025,24.02,1017.22,67.14,0.0,23.45,1017.74,71.71,17.2
2024-01-21 14:30:00,Bengaluru,26.0,15.0,51.0,1018.0,2.1,110.0,0.0,2024,1,21,14,21,0.353445,0.935455,-0.5,-0.866025,24.01,1017.22,67.15,0.0,23.46,1017.74,71.69,17.2
2024-01-21 15:00:00,Bengaluru,25.0,17.0,61.0,1019.0,4.1,110.0,0.0,2024,1,21,15,21,0.353445,0.935455,-0.707107,-0.707107,23.99,1017.23,67.2,0.0,23.46,1017.74,71.68,17.2
2024-01-21 15:30:00,Bengaluru,25.0,17.0,61.0,1019.0,4.1,110.0,0.0,2024,1,21,15,21,0.353445,0.935455,-0.707107,-0.707107,23.98,1017.24,67.24,0.0,23.46,1017.74,71.66,17.2
2024-01-21 16:00:00,Bengaluru,24.0,18.0,69.0,1019.0,4.1,100.0,0.0,2024,1,21,16,21,0.353445,0.935455,-0.866025,-0.5,23.96,1017.25,67.32,0.0,23.46,1017.74,71.66,17.2
2024-01-21 16:30:00,Bengaluru,23.0,18.0,74.0,1020.0,2.1,110.0,0.0,2024,1,21,16,21,0.353445,0.935455,-0.866025,-0.5,23.93,1017.26,67.42,0.0,23.46,1017.74,71.66,17.2
2024-01-21 17:00:00,Bengaluru,22.0,18.0,78.0,1020.0,3.1,90.0,0.0,2024,1,21,17,21,0.353445,0.935455,-0.965926,-0.258819,23.91,1017.27,67.52,0.0,23.46,1017.75,71.67,17.2
2024-01-21 17:30:00,Bengaluru,22.0,18.0,78.0,1020.0,4.1,90.0,0.0,2024,1,21,17,21,0.353445,0.935455,-0.965926,-0.258819,23.89,1017.29,67.63,0.0,23.46,1017.75,71.68,17.2
2024-01-21 18:00:00,Bengaluru,22.0,18.0,78.0,1020.0,4.1,90.0,0.0,2024,1,21,18,21,0.353445,0.935455,-1.0,-0.0,23.87,1017.3,67.72,0.0,23.45,1017.75,71.69,17.2
2024-01-21 18:30:00,Bengaluru,22.0,18.0,78.0,1019.0,3.6,90.0,0.0,2024,1,21,18,21,0.353445,0.935455,-1.0,-0.0,23.85,1017.31,67.8,0.0,23.45,1017.75,71.69,17.2
2024-01-21 19:00:00,Bengaluru,21.0,18.0,83.0,1019.0,2.6,100.0,0.0,2024,1,21,19,21,0.353445,0.935455,-0.965926,0.258819,23.83,1017.31,67.89,0.0,23.45,1017.75,71.7,17.2
2024-01-21 19:30:00,Bengaluru,21.0,18.0,83.0,1019.0,2.6,100.0,0.0,2024,1,21,19,21,0.353445,0.935455,-0.965926,0.258819,23.82,1017.32,67.98,0.0,23.45,1017.75,71.72,17.2
2024-01-21 20:00:00,Bengaluru,21.0,18.0,83.0,1019.0,2.6,110.0,0.0,2024,1,21,20,21,0.353445,0.935455,-0.866025,0.5,23.81,1017.32,68.06,0.0,23.44,1017.76,71.73,17.2
2024-01-21 20:30:00,Bengaluru,21.0,18.0,83.0,1018.0,3.1,100.0,0.0,2024,1,21,20,21,0.353445,0.935455,-0.866025,0.5,23.79,1017.32,68.13,0.0,23.44,1017.76,71.74,17.2
2024-01-21 21:00:00,Bengaluru,20.0,18.0,88.0,1018.0,2.1,100.0,0.0,2024,1,21,21,21,0.353445,0.935455,-0.707107,0.707107,23.78,1017.32,68.21,0.0,23.44,1017.76,71.76,17.2
2024-01-21 21:30:00,Bengaluru,20.0,18.0,88.0,1018.0,1.5,110.0,0.0,2024,1,21,21,21,0.353445,0.935455,-0.707107,0.707107,23.77,1017.32,68.27,0.0,23.43,1017.76,71.78,17.2
2024-01-21 22:00:00,Bengaluru,20.0,18.0,88.0,1018.0,1.0,999.0,0.0,2024,1,21,22,21,0.353445,0.935455,-0.5,0.866025,23.76,1017.31,68.33,0.0,23.43,1017.76,71.8,17.2
2024-01-21 22:30:00,Bengaluru,20.0,18.0,88.0,1018.0,1.0,999.0,0.0,2024,1,21,22,21,0.353445,0.935455,-0.5,0.866025,23.76,1017.31,68.36,0.0,23.43,1017.76,71.82,17.2
2024-01-21 23:00:00,Bengaluru,19.0,18.0,94.0,1018.0,0.0,999.0,0.0,2024,1,21,23,21,0.353445,0.935455,-0.258819,0.965926,23.75,1017.31,68.4,0.0,23.42,1017.76,71.84,17.2
2024-01-21 23:30:00,Bengaluru,20.0,18.0,88.0,1018.0,0.0,999.0,0.0,2024,1,21,23,21,0.353445,0.935455,-0.258819,0.965926,23.74,1017.3,68.43,0.0,23.42,1017.76,71.86,17.2
2024-01-22 00:00:00,Bengaluru,19.0,18.0,94.0,1019.0,0.0,999.0,0.0,2024,1,22,0,22,0.369484,0.929237,0.0,1.0,23.74,1017.3,68.47,0.0,23.41,1017.76,71.88,17.2
2024-01-22 00:30:00,Bengaluru,20.0,18.0,88.0,1019.0,1.0,999.0,0.0,2024,1,22,0,22,0.369484,0.929237,0.0,1.0,23.74,1017.3,68.48,0.0,23.41,1017.76,71.9,17.2
2024-01-22 01:00:00,Bengaluru,20.0,18.0,88.0,1019.0,1.0,999.0,0.0,2024,1,22,1,22,0.369484,0.929237,0.258819,0.965926,23.73,1017.3,68.5,0.0,23.41,1017.76,71.92,17.2
2024-01-22 01:30:00,Bengaluru,20.0,18.0,88.0,1020.0,1.0,999.0,0.0,2024,1,22,1,22,0.369484,0.929237,0.258819,0.965926,23.73,1017.31,68.51,0.0,23.4,1017.76,71.94,17.2
2024-01-22 02:00:00,Bengaluru,20.0,18.0,88.0,1020.0,1.5,90.0,0.0,2024,1,22,2,22,0.369484,0.929237,0.5,0.866025,23.73,1017.31,68.53,0.0,23.4,1017.77,71.95,17.2
2024-01-22 02:30:00,Bengaluru,22.0,19.0,83.0,1021.0,2.1,140.0,0.0,2024,1,22,2,22,0.369484,0.929237,0.5,0.866025,23.74,1017.32,68.53,0.0,23.4,1017.77,71.97,17.2
2024-01-22 03:30:00,Bengaluru,24.0,18.0,69.0,1021.0,3.6,140.0,0.0,2024,1,22,3,22,0.369484,0.929237,0.707107,0.707107,23.75,1017.33,68.47,0.0,23.4,1017.77,71.96,17.2
2024-01-22 04:30:00,Bengaluru,27.0,17.0,54.0,1021.0,3.6,140.0,0.0,2024,1,22,4,22,0.369484,0.929237,0.866025,0.5,23.78,1017.34,68.37,0.0,23.4,1017.78,71.94,17.2
2024-01-22 05:00:00,Bengaluru,27.0,17.0,54.0,1021.0,3.1,140.0,0.0,2024,1,22,5,22,0.369484,0.929237,0.965926,0.258819,23.8,1017.35,68.28,0.0,23.4,1017.78,71.92,17.2
2024-01-22 05:30:00,Bengaluru,29.0,17.0,48.0,1021.0,4.1,110.0,0.0,2024,1,22,5,22,0.369484,0.929237,0.965926,0.258819,23.83,1017.37,68.15,0.0,23.41,1017.78,71.9,17.2
2024-01-22 06:00:00,Bengaluru,29.0,17.0,48.0,1021.0,3.1,110.0,0.0,2024,1,22,6,22,0.369484,0.929237,1.0,0.0,23.87,1017.38,68.01,0.0,23.42,1017.79,71.87,17.2
2024-01-22 06:30:00,Bengaluru,29.0,16.0,45.0,1020.0,4.1,110.0,0.0,2024,1,22,6,22,0.369484,0.929237,1.0,0.0,23.9,1017.38,67.88,0.0,23.42,1017.79,71.84,17.2
2024-01-22 07:00:00,Bengaluru,30.0,16.0,43.0,1020.0,3.1,90.0,0.0,2024,1,22,7,22,0.369484,0.929237,0.965926,-0.258819,23.93,1017.39,67.75,0.0,23.43,1017.79,71.81,17.2
2024-01-22 07:30:00,Bengaluru,30.0,16.0,43.0,1019.0,2.6,80.0,0.0,2024,1,22,7,22,0.369484,0.929237,0.965926,-0.258819,23.97,1017.39,67.61,0.0,23.44,1017.79,71.78,17.2
2024-01-22 08:00:00,Bengaluru,30.0,16.0,43.0,1018.0,1.0,999.0,0.0,2024,1,22,8,22,0.369484,0.929237,0.866025,-0.5,24.01,1017.39,67.48,0.0,23.44,1017.79,71.75,17.2
2024-01-22 08:30:00,Bengaluru,31.0,16.0,40.0,1018.0,2.6,120.0,0.0,2024,1,22,8,22,0.369484,0.929237,0.866025,-0.5,24.04,1017.38,67.34,0.0,23.45,1017.79,71.71,17.2
2024-01-22 09:00:00,Bengaluru,31.0,16.0,40.0,1018.0,1.0,999.0,0.0,2024,1,22,9,22,0.369484,0.929237,0.707107,-0.707107,24.08,1017.38,67.19,0.0,23.46,1017.79,71.68,17.2
2024-01-22 10:00:00,Bengaluru,31.0,15.0,38.0,1017.0,3.6,160.0,0.0,2024,1,22,10,22,0.369484,0.929237,0.5,-0.866025,24.11,1017.37,67.04,0.0,23.47,1017.79,71.64,17.2
2024-01-22 10:30:00,Bengaluru,31.0,16.0,40.0,1017.0,2.1,150.0,0.0,2024,1,22,10,22,0.369484,0.929237,0.5,-0.866025,24.14,1017.36,66.92,0.0,23.48,1017.79,71.61,17.2
2024-01-22 11:00:00,Bengaluru,31.0,16.0,40.0,1017.0,2.1,120.0,0.0,2024,1,22,11,22,0.369484,0.929237,0.258819,-0.965926,24.17,1017.35,66.82,0.0,23.49,1017.79,71.57,17.2
2024-01-22 11:30:00,Bengaluru,30.0,16.0,43.0,1017.0,2.1,180.0,0.0,2024,1,22,11,22,0.369484,0.929237,0.258819,-0.965926,24.19,1017.33,66.75,0.0,23.49,1017.79,71.54,17.2
2024-01-22 12:00:00,Bengaluru,30.0,16.0,43.0,1018.0,2.1,140.0,0.0,2024,1,22,12,22,0.369484,0.929237,0.0,-1.0,24.2,1017.32,66.7,0.0,23.5,1017.79,71.51,17.2
2024-01-22 12:30:00,Bengaluru,28.0,16.0,48.0,1018.0,2.6,100.0,0.0,2024,1,22,12,22,0.369484,0.929237,0.0,-1.0,24.21,1017.32,66.66,0.0,23.5,1017.79,71.48,17.2
2024-01-22 13:00:00,Bengaluru,27.0,15.0,48.0,1018.0,3.1,120.0,0.0,2024,1,22,13,22,0.369484,0.929237,-0.258819,-0.965926,24.21,1017.31,66.63,0.0,23.51,1017.79,71.46,17.2
2024-01-22 13:30:00,Bengaluru,27.0,15.0,48.0,1018.0,3.1,110.0,0.0,2024,1,22,13,22,0.369484,0.929237,-0.258819,-0.965926,24.21,1017.31,66.61,0.0,23.51,1017.79,71.43,17.2
2024-01-22 14:30:00,Bengaluru,26.0,16.0,54.0,1019.0,3.1,110.0,0.0,2024,1,22,14,22,0.369484,0.929237,-0.5,-0.866025,24.2,1017.31,66.62,0.0,23.52,1017.79,71.41,17.2
2024-01-22 15:00:00,Bengaluru,24.0,16.0,61.0,1019.0,5.1,110.0,0.0,2024,1,22,15,22,0.369484,0.929237,-0.707107,-0.707107,24.18,1017.32,66.67,0.0,23.52,1017.8,71.4,17.2
2024-01-22 15:30:00,Bengaluru,24.0,17.0,65.0,1020.0,4.1,100.0,0.0,2024,1,22,15,22,0.369484,0.929237,-0.707107,-0.707107,24.17,1017.32,66.73,0.0,23.52,1017.8,71.4,17.2
2024-01-22 16:00:00,Bengaluru,23.0,17.0,69.0,1020.0,4.1,100.0,0.0,2024,1,22,16,22,0.369484,0.929237,-0.866025,-0.5,24.15,1017.34,66.81,0.0,23.52,1017.8,71.39,17.2
2024-01-22 16:30:00,Bengaluru,23.0,17.0,69.0,1020.0,3.1,110.0,0.0,2024,1,22,16,22,0.369484,0.929237,-0.866025,-0.5,24.13,1017.35,66.89,0.0,23.52,1017.8,71.39,17.2
2024-01-22 17:00:00,Bengaluru,22.0,18.0,78.0,1020.0,3.1,120.0,0.0,2024,1,22,17,22,0.369484,0.929237,-0.965926,-0.258819,24.1,1017.36,67.01,0.0,23.51,1017.8,71.4,17.2
2024-01-22 17:30:00,Bengaluru,22.0,17.0,73.0,1020.0,2.1,100.0,0.0,2024,1,22,17,22,0.369484,0.929237,-0.965926,-0.258819,24.07,1017.38,67.1,0.0,23.51,1017.81,71.4,17.2
2024-01-22 18:00:00,Bengaluru,21.0,17.0,78.0,1020.0,3.1,90.0,0.0,2024,1,22,18,22,0.369484,0.929237,-1.0,-0.0,24.04,1017.39,67.22,0.0,23.51,1017.81,71.41,17.2
2024-01-22 18:30:00,Bengaluru,21.0,17.0,78.0,1020.0,2.6,100.0,0.0,2024,1,22,18,22,0.369484,0.929237,-1.0,-0.0,24.02,1017.41,67.34,0.0,23.51,1017.81,71.41,17.2
2024-01-22 19:00:00,Bengaluru,21.0,17.0,78.0,1020.0,2.6,100.0,0.0,2024,1,22,19,22,0.369484,0.929237,-0.965926,0.258819,23.99,1017.42,67.46,0.0,23.5,1017.81,71.42,17.2
2024-01-22 19:30:00,Bengaluru,21.0,17.0,78.0,1019.0,3.1,120.0,0.0,2024,1,22,19,22,0.369484,0.929237,-0.965926,0.258819,23.97,1017.43,67.57,0.0,23.5,1017.82,71.43,17.2
2024-01-22 20:00:00,Bengaluru,21.0,17.0,78.0,1019.0,2.6,110.0,0.0,2024,1,22,20,22,0.369484,0.929237,-0.866025,0.5,23.95,1017.44,67.68,0.0,23.5,1017.82,71.44,17.2
2024-01-22 20:30:00,Bengaluru,20.0,17.0,83.0,1019.0,2.6,90.0,0.0,2024,1,22,20,22,0.369484,0.929237,-0.866025,0.5,23.93,1017.45,67.79,0.0,23.49,1017.82,71.45,17.2
2024-01-22 21:00:00,Bengaluru,20.0,17.0,83.0,1019.0,2.6,100.0,0.0,2024,1,22,21,22,0.369484,0.929237,-0.707107,0.707107,23.91,1017.46,67.89,0.0,23.49,1017.82,71.46,17.2
2024-01-22 22:00:00,Bengaluru,19.0,17.0,88.0,1019.0,2.1,100.0,0.0,2024,1,22,22,22,0.369484,0.929237,-0.5,0.866025,23.89,1017.47,67.98,0.0,23.49,1017.82,71.48,17.2
2024-01-22 22:30:00,Bengaluru,19.0,17.0,88.0,1019.0,1.5,180.0,0.0,2024,1,22,22,22,0.369484,0.929237,-0.5,0.866025,23.87,1017.47,68.07,0.0,23.48,1017.82,71.5,17.2
2024-01-22 23:00:00,Bengaluru,20.0,17.0,83.0,1019.0,1.0,999.0,0.0,2024,1,22,23,22,0.369484,0.929237,-0.258819,0.965926,23.86,1017.48,68.13,0.0,23.48,1017.82,71.51,17.2
2024-01-22 23:30:00,Bengaluru,20.0,17.0,83.0,1019.0,1.0,999.0,0.0,2024,1,22,23,22,0.369484,0.929237,-0.258819,0.965926,23.85,1017.48,68.17,0.0,23.47,1017.82,71.52,17.2
